player_id,player_name,date_of_birth,height,citizenship,foot
386053,Maury,834870600,183,Frankreich,FootType.right
124901,Leroy,607897800,184,Frankreich,FootType.right
98262,Bernard,615760200,184,Frankreich,FootType.left
72121,Gastien,570054600,179,Frankreich,FootType.right
23874,Rüfli,569795400,183,Schweiz,FootType.right
205587,Nguette,773613000,182,Senegal,FootType.right
222859,Mollet,690496200,175,Frankreich,FootType.right
316760,Thill,949609800,170,Luxemburg,FootType.left
441170,Rosier,840400200,175,Frankreich,FootType.right
191407,Haddadi,696544200,185,Tunesien,FootType.left
191903,Sassi,700864200,185,Tunesien,FootType.right
122538,Mfa Mezui,668291400,182,Gabun,FootType.right
154209,Métanire,638569800,178,Madagaskar,FootType.right
295428,Sahraoui,821133000,185,Tunesien,FootType.right
61743,Santos,604787400,180,Portugal,FootType.right
202035,Falcón,604269000,180,Venezuela,FootType.right
132056,Sido,734646600,170,Burkina Faso,FootType.right
53238,Krivets,518560200,177,Belarus,FootType.right
117509,Philipps,763072200,183,Luxemburg,FootType.right
333172,Sodiq,776205000,157,Nigeria,FootType.right
250042,Toussaint,828045000,185,Frankreich,FootType.right
388795,Gonzalez,888352200,186,Kamerun,FootType.right
147602,Nsor,712614600,188,Ghana,FootType.right
206808,Ikaunieks,792880200,184,Lettland,FootType.left
375293,Gbaklé,819405000,173,Mali,FootType.left
188501,Vion,755555400,183,Frankreich,FootType.right
332054,Deher,781821000,184,Guadeloupe,FootType.right
263951,Sakhi,834093000,176,Marokko,FootType.right
344888,Diallo,803421000,186,Senegal,FootType.right
83485,Reis,665267400,182,Portugal,FootType.right
240892,Zungu,718576200,184,Südafrika,FootType.right
23976,Soumah,528928200,179,Guinea,FootType.left
208516,Djim,800397000,179,Belgien,FootType.right
33847,Lejeune,475187400,181,Frankreich,FootType.left
192774,Konaté,733782600,183,Senegal,FootType.right
518860,Talal,871763400,178,Frankreich,FootType.right
282365,Kaprof,794953800,169,Argentinien,FootType.right
315054,Koita,766355400,179,Niger,FootType.right
110116,Bouet,427581000,184,Frankreich,FootType.right
176026,Kehli,664921800,191,Frankreich,FootType.right
111053,N'Gbakoto,696112200,173,DR Kongo,FootType.right
419997,Ba,626387400,188,Frankreich,FootType.right
869557,Cherifi,704665800,0,Frankreich,FootType.right
342227,Labeau,820441800,183,Martinique,FootType.right
13222,Gomes,522966600,177,Portugal,FootType.left
440887,Rabeï,773958600,179,Frankreich,FootType.left
23890,Baradji,451600200,183,Frankreich,FootType.left
131101,Mendoza,709590600,172,Kolumbien,FootType.left
271390,Eickmayer,726697800,178,Frankreich,FootType.right
291222,Dompé,808173000,170,Frankreich,FootType.right
452803,Mandanda,909347400,182,Frankreich,FootType.right
312314,Otávio,767997000,173,Brasilien,FootType.right
290559,Mandréa,851459400,186,Algerien,FootType.right
35650,Calvé,452118600,183,Frankreich,FootType.right
187392,Touré,756937800,175,Elfenbeinküste,FootType.right
93730,Letellier,660861000,193,Frankreich,FootType.right
175014,Belaïli,700518600,182,Algerien,FootType.right
149444,Ciss,621808200,175,Senegal,FootType.left
250009,Dekoke,820873800,180,Frankreich,FootType.left
471582,Youssouf,931638600,182,Frankreich,FootType.left
395523,Kanga,888006600,189,Elfenbeinküste,FootType.right
440886,Mamilonne,697581000,190,Guadeloupe,FootType.right
22628,Costil,552256200,188,Frankreich,FootType.right
250013,Fulgini,840486600,182,Frankreich,FootType.right
347100,Jonathan Cafu,679091400,175,Brasilien,FootType.right
170916,Puyo,598480200,182,Frankreich,FootType.left
192492,Lefort,744841800,184,Frankreich,FootType.left
326300,Reine-Adélaïde,884982600,184,Frankreich,FootType.right
99494,Fontaine,544912200,186,Frankreich,FootType.left
427605,Boupendza,839363400,180,Gabun,FootType.left
452876,Massouema,867529800,184,Kongo,FootType.right
228891,Adéoti,605651400,183,Benin,FootType.right
344591,Poussin,916173000,186,Frankreich,FootType.right
22642,Seube,303165000,180,Frankreich,FootType.right
539232,Deminguet,884118600,178,Frankreich,FootType.left
66415,Traoré,569363400,180,Mali,FootType.right
363717,Stavitski,932157000,180,Finnland,FootType.right
170979,Reulet,758493000,181,Frankreich,FootType.right
5308,Carrasso,378505800,187,Frankreich,FootType.right
111048,Jeannot,696025800,183,Frankreich,FootType.right
548716,Armougom,896992200,175,Frankreich,FootType.left
74709,Imorou,590358600,181,Benin,FootType.left
416168,Avounou,875133000,179,Kongo,FootType.left
5451,Yahia,370297800,187,Tunesien,FootType.right
16591,Maurice-Belay,482704200,182,Frankreich,FootType.left
139279,Pallois,558995400,189,Frankreich,FootType.left
245083,Repas,858717000,171,Slowenien,FootType.right
154199,Lautoa,556835400,184,Neukaledonien,FootType.left
230066,Mbengue,754691400,182,Senegal,FootType.left
208542,Peeters,697581000,188,Belgien,FootType.left
231916,Belmonte,813789000,185,Frankreich,FootType.right
49804,Lotiès,460499400,190,Frankreich,FootType.right
824357,Traoré,902003400,193,Elfenbeinküste,FootType.right
435485,Araújo,833661000,175,Brasilien,FootType.left
258267,Jakubech,852150600,188,Slowakei,FootType.right
371145,Faraj,918678600,177,Frankreich,FootType.right
503740,Dabila,852064200,183,Elfenbeinküste,FootType.right
386315,Julan,837721800,196,Frankreich,FootType.right
415383,Koffi,845411400,186,Burkina Faso,FootType.right
126552,Diony,724797000,183,Frankreich,FootType.right
296359,Eboa Eboa,861395400,186,Kamerun,FootType.right
135617,Mendes,700605000,177,Brasilien,FootType.right
253316,Phiri,784326600,173,Südafrika,FootType.right
170966,Bela,734214600,173,Angola,FootType.right
22635,Lemaître,425593800,175,Frankreich,FootType.left
294873,Thiago Maia,859062600,179,Brasilien,FootType.left
15788,Rivière,461622600,186,Frankreich,FootType.right
197860,Rebocho,790806600,171,Portugal,FootType.left
191987,Ié,767737800,182,Portugal,FootType.right
122835,Lévêque,627683400,180,Frankreich,FootType.left
34944,Mitroglou,574115400,188,Griechenland,FootType.both
394327,Kamara,943302600,184,Frankreich,FootType.right
277635,Kouamé,850768200,177,Mali,FootType.left
490417,Niane,921097800,187,Senegal,FootType.right
366045,Jallow,910989000,166,Gambia,FootType.left
37760,Enyeama,399414600,182,Nigeria,FootType.left
427161,Mothiba,822774600,182,Südafrika,FootType.right
517376,Sari,911507400,168,Türkei,FootType.left
14949,Mavuba,447539400,172,Frankreich,FootType.right
463620,Geubbels,997907400,185,Frankreich,FootType.right
395693,Aouar,899152200,175,Algerien,FootType.right
463665,Solet,949869000,192,Frankreich,FootType.right
248054,Martins Pereira,856297800,188,Luxemburg,FootType.right
481176,Pollet,867357000,177,Frankreich,FootType.right
12096,Béria,422483400,177,Frankreich,FootType.right
216714,Poblete,725920200,173,Argentinien,FootType.right
17179,Basa,409955400,190,Montenegro,FootType.right
28335,Jallet,436393800,178,Frankreich,FootType.right
272619,Cagnon,863382600,190,Frankreich,FootType.right
418659,Gouiri,950646600,181,Frankreich,FootType.right
411416,Passi,870726600,189,Kongo,FootType.right
203746,Aguilar,735769800,170,Frankreich,FootType.right
130110,Oberhauser,659824200,187,Frankreich,FootType.right
335147,Sambia,842041800,185,Frankreich,FootType.right
290872,Porsan-Clémente,882217800,179,Frankreich,FootType.right
267676,Fernández,780525000,172,Argentinien,FootType.right
485965,Cozza,915741000,178,Frankreich,FootType.left
23938,Jourdren,507846600,183,Frankreich,FootType.right
509235,Efouba Ayissi,862777800,0,Kamerun,FootType.right
342216,Serrano,887315400,181,Frankreich,FootType.left
68868,Milán,552256200,193,Argentinien,FootType.right
342226,Cardona,870985800,185,Frankreich,FootType.right
42267,Dirar,509661000,187,Marokko,FootType.right
33343,Milicevic,505254600,171,Bosnien-Herzegowina,FootType.right
52112,Mandjeck,597616200,185,Kamerun,FootType.right
371816,Bertaud,897078600,180,Frankreich,FootType.right
468929,Goudiaby,852755400,175,Senegal,FootType.right
184922,Oyongo,677536200,176,Kamerun,FootType.left
148607,Píriz,638483400,187,Uruguay,FootType.right
77828,Dossevi,571609800,174,Togo,FootType.right
127128,Deplagne,686262600,183,Frankreich,FootType.right
126662,Alcibiade,685830600,186,Frankreich,FootType.right
353403,Moutoussamy,839795400,176,DR Kongo,FootType.left
23955,Marveaux,398205000,179,Martinique,FootType.right
282028,Descamps,835648200,196,Frankreich,FootType.left
412095,Sacko,869257800,183,Frankreich,FootType.right
226276,Gandi,772317000,188,Frankreich,FootType.right
129586,Kayembe,776291400,180,DR Kongo,FootType.left
247300,Walongwa,750630600,182,DR Kongo,FootType.right
174089,Ngom,731449800,182,Senegal,FootType.right
127140,Ligali,675376200,184,Frankreich,FootType.right
270051,Girotto,698272200,186,Brasilien,FootType.right
90368,El Ghanassy,647728200,173,Belgien,FootType.right
184935,Coulibaly,682720200,197,Mali,FootType.right
323379,Coly,818368200,185,Senegal,FootType.left
55237,Vizcarrondo,454797000,191,Venezuela,FootType.both
24105,Pouplin,486073800,0,Frankreich,FootType.right
18940,Riou,555193800,191,Frankreich,FootType.right
4673,Sneijder,455574600,170,Niederlande,FootType.both
487969,Kolo Muani,912803400,187,Frankreich,FootType.right
306166,Da Costa,666131400,182,Kap Verde,FootType.right
422893,Zemzemi,933971400,186,Tunesien,FootType.left
333175,Kamara,845843400,195,Senegal,FootType.right
478872,Guendouz,822601800,191,Algerien,FootType.left
18901,Clément,462313800,180,Frankreich,FootType.left
394328,Guitane,927664200,170,Frankreich,FootType.right
111057,Saadi,697494600,180,Algerien,FootType.right
272644,Tell,865888200,185,Guadeloupe,FootType.right
154171,Corgnet,544653000,179,Frankreich,FootType.right
324727,Souici,888611400,184,Frankreich,FootType.right
56794,Lemoine,542838600,175,Frankreich,FootType.right
346291,Léa Siliki,834525000,183,Kamerun,FootType.left
357072,Maouassa,899670600,170,Frankreich,FootType.left
324341,Katranis,894227400,174,Griechenland,FootType.left
264966,Toufiqui,859667400,173,Frankreich,FootType.left
266359,Bourigeaud,758493000,178,Frankreich,FootType.right
140497,Pogba,651011400,189,Guinea,FootType.left
3525,Armand,333923400,182,Frankreich,FootType.left
4317,Maxwell,367705800,176,Brasilien,FootType.left
288237,Gélin,861827400,183,Frankreich,FootType.right
44694,Marester,455833800,172,Frankreich,FootType.right
44686,Cahuzac,474841800,178,Frankreich,FootType.right
5431,Sirieix,339712200,180,Frankreich,FootType.right
127210,Keller,697149000,182,Frankreich,FootType.right
30321,Trejo,578003400,180,Argentinien,FootType.right
36039,Ninkov,482790600,181,Serbien,FootType.right
490760,Tchamba,900016200,191,Kamerun,FootType.left
129990,Suk,678141000,190,Südkorea,FootType.right
314868,Belahmeur,680473800,180,Frankreich,FootType.left
103563,Doumbia,618352200,191,Mali,FootType.right
23932,Gragnic,425161800,184,Frankreich,FootType.right
174196,Lala,686435400,178,Frankreich,FootType.right
415856,Benkaid,641075400,178,Frankreich,FootType.left
272643,Schmittheissler,861654600,0,Frankreich,FootType.right
109972,Kanté,607293000,196,Frankreich,FootType.right
204195,N'Doye,693001800,178,Senegal,FootType.right
61488,Pouye,582669000,172,Senegal,FootType.both
170938,Pelé,701469000,169,Frankreich,FootType.left
276895,Fortes,703456200,192,Kap Verde,FootType.right
231941,Boutaïb,546208200,189,Marokko,FootType.right
420848,Kaye,822861000,188,Frankreich,FootType.both
236041,Blin,842819400,184,Frankreich,FootType.right
12934,Grandel,258928200,184,Guadeloupe,FootType.right
157494,Koné,766873800,190,Frankreich,FootType.right
47653,Rincón,549405000,188,Brasilien,FootType.right
250019,Hamzaoui,830896200,180,Frankreich,FootType.right
190373,Paye,769725000,173,Frankreich,FootType.right
562060,Banaziak,864505800,0,Frankreich,FootType.right
191895,Kurzawa,728253000,182,Polen,FootType.left
204294,Ghoddos,747261000,175,Iran,FootType.right
57359,Bourgaud,562105800,179,Frankreich,FootType.right
606450,Traoré,944253000,178,Frankreich,FootType.right
419999,Fofana,724537800,184,Mauretanien,FootType.right
424709,Timite,879971400,180,Elfenbeinküste,FootType.right
57466,Thiago Xavier,441318600,180,Brasilien,FootType.right
448633,Goteni,804889800,189,Kongo,FootType.right
160910,N'Diaye,648505800,185,Mali,FootType.right
332305,Otero,801433800,182,Kolumbien,FootType.right
75282,Bellugou,546294600,188,Frankreich,FootType.right
268555,Manzala,762899400,177,DR Kongo,FootType.right
18702,Ielsch,415657800,173,Frankreich,FootType.left
180091,Charrier,517523400,181,Frankreich,FootType.left
593320,Joseph,932070600,178,Frankreich,FootType.right
276255,Bammou,684534600,189,Marokko,FootType.right
412085,Tchokounté,589926600,188,Frankreich,FootType.right
168851,Bilus,739571400,0,Kroatien,FootType.right
170953,Bahoken,706998600,185,Kamerun,FootType.right
410238,Diaw,788819400,191,Senegal,FootType.left
413112,Tchouaméni,948918600,188,Frankreich,FootType.right
352464,Bertrand,737929800,176,Madagaskar,FootType.left
225004,Vada,826057800,175,Argentinien,FootType.right
593279,Zahary,907792200,193,Komoren,FootType.right
593322,Marega,893017800,195,Frankreich,FootType.right
341393,Cissé,830982600,185,Frankreich,FootType.right
114282,López,609625800,185,Spanien,FootType.right
126557,Gradit,722550600,180,Frankreich,FootType.right
419996,Adiceam,646950600,179,Frankreich,FootType.left
540659,Lottin,999030600,181,Frankreich,FootType.right
425400,El Melali,868739400,168,Algerien,FootType.both
593315,Callens,905027400,182,Frankreich,FootType.left
452877,Merghem,869257800,185,Frankreich,FootType.left
28328,Féret,394662600,187,Frankreich,FootType.right
361914,Aguerd,828131400,190,Marokko,FootType.left
581781,Loiodice,975270600,176,Frankreich,FootType.left
22338,Ciman,492035400,184,Belgien,FootType.right
95680,Bazile,637705800,181,Haiti,FootType.left
140678,Larsson,641853000,182,Schweden,FootType.right
251075,Celik,856125000,180,Türkei,FootType.right
6986,Giresse,359584200,172,Frankreich,FootType.left
596240,Coulibaly,778624200,193,Mali,FootType.right
413118,Niakaté,931552200,186,Frankreich,FootType.left
57370,Da Silva,579817800,184,Frankreich,FootType.right
355689,Kaba,806877000,190,Guinea,FootType.right
5543,Varrault,318025800,182,Frankreich,FootType.right
190786,Reynet,657059400,185,Frankreich,FootType.right
41063,Diallo,516400200,190,Senegal,FootType.right
509510,Ntumba,979245000,195,Frankreich,FootType.left
172153,Alphonse,616192200,182,Guadeloupe,FootType.right
5338,Vercoutre,330813000,185,Frankreich,FootType.right
402117,Keita,900880200,168,Guinea,FootType.right
395237,Caqueret,950560200,174,Frankreich,FootType.right
338628,Bongiovanni,937773000,173,Belgien,FootType.right
352393,Rocchia,886278600,172,Frankreich,FootType.left
324796,Cognat,885673800,170,Frankreich,FootType.right
536507,Biancone,954448200,187,Frankreich,FootType.right
463603,Badiashile,985552200,194,Frankreich,FootType.left
263918,Golovin,833401800,178,Russland,FootType.right
178313,Aholou,764109000,186,Elfenbeinküste,FootType.left
432772,Grandsir,839968200,170,Frankreich,FootType.right
395671,Racioppi,915049800,188,Schweiz,FootType.right
460655,Sylla,943475400,181,Frankreich,FootType.right
418662,Chabrolle,891894600,171,Frankreich,FootType.right
467623,Foster,967926600,185,Südafrika,FootType.right
352392,Perrin,911421000,188,Frankreich,FootType.right
238266,Caleta-Car,842905800,192,Kroatien,FootType.right
190366,Mocio,768601800,197,Frankreich,FootType.left
236400,Dubois,779488200,178,Frankreich,FootType.right
118284,Ferri,700345800,173,Frankreich,FootType.right
569389,Diop,960496200,175,Frankreich,FootType.right
418660,Pintor,965421000,179,Frankreich,FootType.right
416108,Atal,832278600,176,Algerien,FootType.both
170544,Hérelle,714429000,188,Martinique,FootType.right
347594,Miguel,841523400,179,Frankreich,FootType.left
612143,Kaïboué,903558600,179,Frankreich,FootType.left
531949,Ganago,919110600,176,Kamerun,FootType.right
225591,Mance,807741000,189,Kroatien,FootType.right
5686,Pionnier,391033800,183,Frankreich,FootType.right
344151,Boutobba,904336200,172,Frankreich,FootType.left
95336,Lybohy,427840200,187,Niger,FootType.left
58295,Skuletic,646605000,193,Serbien,FootType.left
549318,Clementia,868048200,188,Martinique,FootType.right
420782,Ammour,927232200,182,Frankreich,FootType.left
141828,Kara Mbodj,626733000,192,Senegal,FootType.right
294895,Suárez,835561800,182,Uruguay,FootType.right
629566,Sylvestre,935872200,173,Frankreich,FootType.left
344592,Basila,925417800,187,Frankreich,FootType.right
271455,Ristic,815085000,180,Serbien,FootType.left
140803,Limbombe,774217800,177,Belgien,FootType.right
59950,Le Tallec,640470600,186,Frankreich,FootType.right
463618,Thuram,985552200,192,Frankreich,FootType.right
222876,Zeneli,793657800,176,Kosovo,FootType.right
395512,Bernede,927664200,178,Frankreich,FootType.left
460629,Dagba,905286600,170,Frankreich,FootType.right
482072,Denkey,975529800,181,Togo,FootType.right
395251,Cibois,888784200,192,Frankreich,FootType.right
215114,Foket,780438600,177,Belgien,FootType.right
184145,Hsissane,665008200,186,Marokko,FootType.right
370846,Weah,951165000,183,Vereinigte Staaten,FootType.right
7602,Motta,399328200,187,Italien,FootType.left
422850,Konan,820009800,176,Elfenbeinküste,FootType.left
524318,Ben Amar,888784200,184,Marokko,FootType.right
316137,Doumbia,776896200,173,Mali,FootType.right
454149,Marillat,776637000,183,Frankreich,FootType.right
522791,Sissoko,925158600,179,Frankreich,FootType.right
126683,Dingomé,666736200,174,Kamerun,FootType.left
371141,Nsoki,923603400,184,Frankreich,FootType.left
345172,Garcia,774131400,181,Frankreich,FootType.right
80036,Fontaine,673648200,185,Madagaskar,FootType.left
73980,Diabaté,604787400,178,Elfenbeinküste,FootType.left
290746,Cassamá,887574600,165,Guinea-Bissau,FootType.right
170886,Cakin,726265800,178,Frankreich,FootType.right
579930,Laurienté,912717000,171,Frankreich,FootType.right
371148,Vallier,924899400,178,Frankreich,FootType.left
216406,da Cruz,520288200,186,Kap Verde,FootType.right
534471,Bahanack,870553800,185,Kamerun,FootType.left
620912,Vermot,854310600,190,Frankreich,FootType.right
215676,Berthier,816035400,177,Frankreich,FootType.left
324795,Camara,899152200,178,Frankreich,FootType.right
71355,Ngamukol,569190600,178,Frankreich,FootType.right
378953,Nyamsi,853878600,195,Frankreich,FootType.right
46473,Johansson,645913800,187,Schweden,FootType.right
321647,Kyei,808173000,187,Frankreich,FootType.right
296356,Doumbia,843510600,183,Elfenbeinküste,FootType.left
524988,Roche,868221000,188,Benin,FootType.right
606849,Gueye,881181000,195,Senegal,FootType.right
616283,Pelletier,949523400,186,Frankreich,FootType.right
55042,Diego Rigonato,573856200,175,Brasilien,FootType.left
66386,Bouhours,551651400,182,Frankreich,FootType.left
372712,Sissoko,877897800,193,Frankreich,FootType.right
524929,Zohi,850941000,180,Mali,FootType.right
164277,Shoji,724019400,182,Japan,FootType.right
484994,Eneme-Ella,990477000,184,Gabun,FootType.right
629585,Sidibé,917469000,200,Frankreich,FootType.right
528178,Aaneba,927923400,185,Frankreich,FootType.right
569598,Fofana,915913800,185,Frankreich,FootType.right
463617,Taoui,997389000,179,Frankreich,FootType.right
56809,Oukidja,585261000,184,Algerien,FootType.right
45624,Chedjou,488061000,184,Kamerun,FootType.right
471243,Osei,905373000,187,Frankreich,FootType.right
351843,Salmier,722291400,188,Französisch-Guayana,FootType.right
493674,Lahne,1003869000,174,Schweden,FootType.right
354232,El Mokeddem,919024200,170,Frankreich,FootType.left
19119,Bonnefoi,432851400,184,Frankreich,FootType.right
283136,Seka,551305800,185,Guinea,FootType.right
463608,Gonçalves,991945800,178,Frankreich,FootType.left
58097,Bostock,695421000,188,Trinidad und Tobago,FootType.left
170903,Yago,724451400,178,Burkina Faso,FootType.right
56806,Nogueira,569277000,170,Frankreich,FootType.right
463605,Diakité,978726600,185,Frankreich,FootType.right
453016,Caci,867702600,184,Frankreich,FootType.right
283127,El Hajjam,666909000,181,Marokko,FootType.right
344864,Duverne,868653000,184,Frankreich,FootType.right
344575,Bobichon,811024200,178,Frankreich,FootType.right
188930,Petkovic,738275400,196,Montenegro,FootType.right
665525,Papeau,836080200,179,Frankreich,FootType.right
290593,Thioub,801952200,179,Senegal,FootType.right
344599,Benrahou,917123400,172,Marokko,FootType.left
569387,Gendrey,961533000,179,Frankreich,FootType.right
650104,Ould Khaled,947795400,195,Frankreich,FootType.right
550862,Loucif,836771400,177,Algerien,FootType.right
424072,Pereira Lage,849299400,180,Frankreich,FootType.right
238720,Prior,807827400,187,Frankreich,FootType.both
260166,Hwang,714947400,185,Südkorea,FootType.both
655414,Tokpa,991427400,184,Frankreich,FootType.right
119085,Benito,694729800,184,Schweiz,FootType.left
39174,Adénon,491430600,181,Benin,FootType.right
8885,Plasil,379024200,182,Tschechien,FootType.right
93726,Lasne,600899400,186,Frankreich,FootType.left
399543,Oudin,848262600,186,Frankreich,FootType.left
127610,Mexer,589667400,188,Mosambik,FootType.right
644563,Soumaré,918678600,180,Frankreich,FootType.left
497175,Scheidler,896905800,192,Frankreich,FootType.right
428953,Magnon,831587400,179,Frankreich,FootType.right
184575,Bain,741558600,181,Frankreich,FootType.both
355641,Chouiar,917037000,177,Frankreich,FootType.right
249054,Traoré,740781000,177,Frankreich,FootType.left
353981,Henry,748297800,180,Frankreich,FootType.right
60990,Ecuele Manga,585001800,186,Gabun,FootType.right
484987,Barbet,983824200,186,Frankreich,FootType.left
325223,Baldé,815603400,176,Guinea-Bissau,FootType.right
684062,Mbock,946326600,186,Frankreich,FootType.right
74684,Butin,582409800,180,Frankreich,FootType.right
426790,Muzinga,788819400,182,DR Kongo,FootType.left
271256,Cádiz,806963400,190,Venezuela,FootType.right
340328,Mavididi,896560200,182,England,FootType.right
386726,Yazici,854483400,184,Türkei,FootType.left
379870,Kiki,754173000,180,Benin,FootType.left
622868,Buon,888784200,185,Frankreich,FootType.right
56827,Weber,550355400,190,Frankreich,FootType.right
272628,Jacob,852582600,188,Frankreich,FootType.right
332889,Rongier,786745800,172,Frankreich,FootType.right
578872,Jean Lucas,898461000,179,Brasilien,FootType.right
611673,Dia,939760200,185,Frankreich,FootType.left
60543,Gorgelin,649801800,0,Frankreich,FootType.right
384859,Centonze,821737800,182,Frankreich,FootType.right
420465,Djaló,955225800,190,Portugal,FootType.right
649020,Traoré,998253000,183,Mali,FootType.right
450417,Bronn,803507400,186,Tunesien,FootType.right
656441,Onana,947277000,189,Kamerun,FootType.right
531338,Sadzoute,893795400,172,Frankreich,FootType.left
265763,Ambrose,859494600,180,Guadeloupe,FootType.right
384060,Kadewere,820787400,183,Simbabwe,FootType.right
127075,Cabit,739053000,180,Martinique,FootType.left
517372,Abdallah,923776200,167,Komoren,FootType.right
607223,Cherki,1061065800,177,Frankreich,FootType.both
288415,Léo Jardim,795645000,188,Brasilien,FootType.right
84301,André,649629000,180,Frankreich,FootType.right
672202,Camilo,919715400,178,Brasilien,FootType.right
696600,Ngapandouetnbu,1050093000,186,Kamerun,FootType.right
357796,Bradaric,944771400,178,Kroatien,FootType.left
545520,Guessoum,918160200,176,Frankreich,FootType.right
391376,Fomba,885760200,188,Frankreich,FootType.right
531960,Buades,883254600,181,Frankreich,FootType.right
476079,Dias,927318600,187,Frankreich,FootType.right
394329,Mroivili,916259400,181,Frankreich,FootType.right
364239,Koné,851891400,175,Senegal,FootType.right
537127,Sainte-Luce,908829000,176,Frankreich,FootType.left
184473,Duljevic,753395400,185,Bosnien-Herzegowina,FootType.right
568696,Sabaly,920493000,168,Senegal,FootType.right
345041,Stojanovski,861741000,186,Nordmazedonien,FootType.right
255220,Philippoteaux,573251400,170,Frankreich,FootType.right
707317,Valério,944857800,185,Frankreich,FootType.left
98274,Rivierez,611440200,182,Martinique,FootType.right
568702,Yade,947017800,185,Senegal,FootType.left
364405,Traoré,802297800,178,Mali,FootType.left
364233,Sarr,833920200,196,Senegal,FootType.left
568695,N'Diaye,946758600,186,Senegal,FootType.right
272930,Monteiro,754000200,175,Kap Verde,FootType.right
535706,Lahssaini,906064200,179,Belgien,FootType.right
232895,Ferhat,730931400,180,Algerien,FootType.right
627463,Vargas,958941000,175,Frankreich,FootType.both
126705,Sourzac,701469000,184,Frankreich,FootType.right
624037,Chotard,1001277000,179,Frankreich,FootType.right
57170,Harek,403993800,175,Algerien,FootType.left
569388,Vidal,961273800,181,Frankreich,FootType.right
485961,Aduev,926368200,181,Russland,FootType.right
494237,Isidor,967321800,186,Frankreich,FootType.right
60607,Valdivia,577312200,186,Frankreich,FootType.left
536477,Zagré,1002141000,168,Frankreich,FootType.left
83700,Vlachodimos,687213000,183,Griechenland,FootType.right
168471,Emond,691878600,185,Belgien,FootType.right
346546,Majecki,942697800,193,Polen,FootType.right
569374,Tamas,982614600,178,Frankreich,FootType.left
28845,Raggi,456870600,187,Italien,FootType.right
259025,Bozok,843078600,178,Türkei,FootType.right
574671,Pavlovic,990649800,194,Serbien,FootType.left
131480,Yun,699913800,178,Südkorea,FootType.right
478346,Carvalho,925245000,186,Portugal,FootType.left
127156,Savanier,693347400,172,Frankreich,FootType.right
475412,Marcelin,950301000,197,Frankreich,FootType.right
560593,Boudaoui,938032200,175,Algerien,FootType.right
495669,Diaby-Fadiga,979849800,188,Frankreich,FootType.left
655143,Homawoo,879280200,191,Togo,FootType.left
465715,Youan,923430600,183,Frankreich,FootType.right
395234,Mendy,947622600,191,Frankreich,FootType.right
569385,Aouchiche,1026678600,181,Frankreich,FootType.right
558709,Ndilu,964125000,186,Frankreich,FootType.right
427653,Ba,901657800,183,Frankreich,FootType.right
283196,Dolberg,876083400,187,Dänemark,FootType.right
460626,Innocent,955830600,192,Haiti,FootType.right
232859,Benavente,769293000,173,Peru,FootType.both
536482,Dina Ebimbe,974752200,184,Frankreich,FootType.right
465955,Bulka,938982600,199,Polen,FootType.right
365108,Ndoye,972419400,183,Schweiz,FootType.right
127188,Dupé,731190600,188,Frankreich,FootType.right
536475,Sissako,973801800,188,Mali,FootType.right
494236,Pelmard,952806600,180,Frankreich,FootType.right
560725,Bamba,767219400,177,Frankreich,FootType.right
243737,Pereira de Sa,850163400,178,Frankreich,FootType.left
482769,Trouillet,977517000,175,Frankreich,FootType.right
448632,Diouf,942697800,184,Frankreich,FootType.right
395519,Güçlü,922998600,182,Türkei,FootType.left
463613,Gboho,979417800,178,Frankreich,FootType.right
475413,Boey,968790600,178,Frankreich,FootType.right
414908,Munetsi,835389000,188,Simbabwe,FootType.right
307807,Maresic,938550600,183,Österreich,FootType.both
557614,Mbuku,1016224200,170,Frankreich,FootType.left
190263,Rajkovic,815085000,192,Serbien,FootType.right
495667,Da Cunha,992032200,174,Frankreich,FootType.left
649016,Touré,1002054600,185,Mali,FootType.both
504350,Piechocki,853014600,185,Frankreich,FootType.right
524989,Bana,875651400,178,Kamerun,FootType.left
237669,Kutesa,881353800,178,Angola,FootType.right
130531,Mandanda,718749000,185,DR Kongo,FootType.right
292808,Faes,891549000,187,Belgien,FootType.right
389441,Pinson,824934600,180,Frankreich,FootType.right
522788,Nkada,932416200,177,Frankreich,FootType.right
39906,Danzé,520720200,184,Frankreich,FootType.right
685086,Bonet,1045081800,195,DR Kongo,FootType.right
315283,Sierhuis,893622600,180,Niederlande,FootType.right
690799,Rouault,991081800,186,Frankreich,FootType.right
629588,Ngoumou,952979400,183,Frankreich,FootType.right
594992,Sissoko,857680200,178,Frankreich,FootType.right
450050,Bellegarde,898893000,172,Frankreich,FootType.right
694509,Diarra,973801800,185,Mali,FootType.left
418658,Abi,955485000,189,Frankreich,FootType.left
242638,Koulouris,826057800,186,Griechenland,FootType.right
107662,Gabrielsen,700173000,186,Norwegen,FootType.both
456535,Rogel,877033800,191,Uruguay,FootType.right
580747,Maçon,907187400,177,Frankreich,FootType.right
353211,Vagner,821219400,168,Kap Verde,FootType.right
272636,Moukoudi,880576200,191,Kamerun,FootType.right
111528,Gonçalves,510438600,179,Frankreich,FootType.right
609692,Benkhedim,987712200,175,Algerien,FootType.right
582698,Bloch,949437000,190,Frankreich,FootType.left
690797,Zobo,965161800,182,Kamerun,FootType.right
358509,Chahiri,838240200,180,Frankreich,FootType.right
